Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio
3/4/16,@UMassHistory,UMass History Dept.,RT @historycampaign: Can't make it to @UMassHistory Friday? Join the conversation on Twitter at 7pm on 3/4! #histcomm #historyrelevance ht…,705724259700711424,Twitter for Windows Phone,722,296,3,0,No,8/18/10,"Amherst, MA",Dedicated to the idea that understanding the past is essential to a free and enlightened citizenry.
3/4/16,@ProfessorTMR,TreaAndrea,RT @historycampaign: Historians can leverage content in many ways. From blogs & infographics to video + more! #historyrelevance #histcomm h…,705740212455002112,Twitter for iPad,1200,1712,3,0,No,7/28/08,New England,"Dapper professor who writes, aka #AllMyBooks, aka Blackness is Burning and Theorizing Tyler Perry; @SpawnonMe Minister of Style; new media/video games studies."
3/4/16,@pastpunditry,Nicole Hemmer,"I’m live-tweeting #histcomm, but since the people want a tweet storm on presidential genitalia, I’ve Storified it: https://t.co/MV5fkozUFb",705743159817543680,TweetDeck,890,378,6,5,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@FatalPolitics,Ken Hughes,"RT @pastpunditry: I’m live-tweeting #histcomm, but since the people want a tweet storm on presidential genitalia, I’ve Storified it: https:…",705743310179082241,Twitter Web Client,532,606,6,0,No,7/25/08,intersection of now and then,"JFK, LBJ and Nixon Tapes"
3/4/16,@AmandaMoniz1,Amanda Moniz,"RT @pastpunditry: I’m live-tweeting #histcomm, but since the people want a tweet storm on presidential genitalia, I’ve Storified it: https:…",705743683891687424,Twitter for iPhone,622,607,6,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@jnthnwwlsn,Jonathan Wilson,"RT @pastpunditry: I’m live-tweeting #histcomm, but since the people want a tweet storm on presidential genitalia, I’ve Storified it: https:…",705747509579268096,Twitter for iPhone,1773,2055,6,0,No,4/4/11,"Scranton, Pa.",Adjunct prof at @UnivofScranton and @MarywoodU. @thejuntoblog'ist. PhD in #USIH from @MaxwellSU. I study the idea of the nation in antebellum NYC print culture.
3/4/16,@pastpunditry,Nicole Hemmer,Kicking off #histcomm with @UMassHistory — so excited about this conference.,705759499844505600,TweetDeck,890,378,0,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@JulieThePH,Julie Golia,Getting started at #histcomm summit @UMassHistory - quite a room full of historians!,705759893152776192,Twitter Web Client,1234,1386,0,5,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@mille24c,Chelsea R. Miller,Awesome graphic recording by Visuals for Change #histcomm https://t.co/O0lN5ZRpci,705760745447936000,Twitter for Windows Phone,208,297,1,1,No,2/20/09,"Amherst, MA","@mtholyoke '14. @UMassHistory MA Candidate and Communications Assistant. Public history, global history, art, and social justice."
3/4/16,@pastpunditry,Nicole Hemmer,RT @mille24c: Awesome graphic recording by Visuals for Change #histcomm https://t.co/O0lN5ZRpci,705760832131567616,TweetDeck,890,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@mille24c,Chelsea R. Miller,Lots of impressive folks at this summit! Looking forward to hearing their insights about #histcomm and #publichistory,705762146555187200,Twitter Web Client,208,297,0,1,No,2/20/09,"Amherst, MA","@mtholyoke '14. @UMassHistory MA Candidate and Communications Assistant. Public history, global history, art, and social justice."
3/4/16,@historein,Rebecca Ortenberg,Sad to be missing #histcomm panel @UMassAmherst tonight! Life just wasn't gonna let me get it together to drive up. I'll be stalking online!,705762482028191744,Twitter Web Client,641,753,0,1,No,8/26/10,"Philadelphia, PA","History + art communicator, wrangler of academics, pop culture enthusiast, incurable dreamer. Works (and sometimes tweets) @Chemheritage. Views my own."
3/4/16,@JulieThePH,Julie Golia,Outcomes for #histcomm summit include short thought pieces from each participant which will be made public says @JasonSteinhauer,705762602824167426,Twitter Web Client,1234,1386,1,1,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@pastpunditry,Nicole Hemmer,RT @JulieThePH: Outcomes for #histcomm summit include short thought pieces from each participant which will be made public says @JasonStein…,705762636592488453,TweetDeck,890,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,Graphic notetakers will be recording the conversation to get #histcomm beyond text.,705762831703089152,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@JulieThePH,Julie Golia,"How to share results beyond textual - ""graphic note takers"" will be documenting, participating, challenging #histcomm",705762857565200388,Twitter Web Client,1234,1386,0,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@AmandaMoniz1,Amanda Moniz,Looking forward to learning at the #histcomm summit.,705763067028709376,Twitter Web Client,622,607,0,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@JulieThePH,Julie Golia,Finding #1: historians can't draw. Or they identify as people who can't draw #histcomm,705763386194325504,Twitter Web Client,1234,1386,2,5,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@pastpunditry,Nicole Hemmer,RT @JulieThePH: Finding #1: historians can't draw. Or they identify as people who can't draw #histcomm,705763419656474624,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@brianleechphd,Brian Leech,RT @JulieThePH: Finding #1: historians can't draw. Or they identify as people who can't draw #histcomm,705764351496556545,Twitter for iPhone,677,1499,2,0,No,2/7/14,"Rock Island, IL","Historian of environment, American West at Augustana College in Illinois. Researching mining, nuclear power, speed limits, gardens. Soccer! Opinions are my own."
3/4/16,@JulieThePH,Julie Golia,Finding #2: historians depict history via stick figures and arrows #histcomm,705764572544761856,Twitter Web Client,1234,1386,0,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@AmandaMoniz1,Amanda Moniz,First challenge of the #histcomm summit: draw the importance of history. https://t.co/JNFYbipgVV,705764790443089920,Twitter Web Client,622,607,2,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@pastpunditry,Nicole Hemmer,RT @AmandaMoniz1: First challenge of the #histcomm summit: draw the importance of history. https://t.co/JNFYbipgVV,705765040033558532,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@mille24c,Chelsea R. Miller,"""Draw the importance of history"" #histcomm https://t.co/nJHswFXlV8",705765123458207745,Twitter for Windows Phone,208,297,5,7,No,2/20/09,"Amherst, MA","@mtholyoke '14. @UMassHistory MA Candidate and Communications Assistant. Public history, global history, art, and social justice."
3/4/16,@brianleechphd,Brian Leech,RT @AmandaMoniz1: First challenge of the #histcomm summit: draw the importance of history. https://t.co/JNFYbipgVV,705765155225866240,Twitter for iPhone,677,1499,2,0,No,2/7/14,"Rock Island, IL","Historian of environment, American West at Augustana College in Illinois. Researching mining, nuclear power, speed limits, gardens. Soccer! Opinions are my own."
3/4/16,@pastpunditry,Nicole Hemmer,".@JasonSteinhauer likens #histcomm to the movie “Clue,” which: spot-on.",705765238730260481,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,"RT @mille24c: ""Draw the importance of history"" #histcomm https://t.co/nJHswFXlV8",705765260565880835,TweetDeck,890,378,5,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@brianleechphd,Brian Leech,"RT @mille24c: ""Draw the importance of history"" #histcomm https://t.co/nJHswFXlV8",705765420926705664,Twitter for iPhone,677,1499,5,0,No,2/7/14,"Rock Island, IL","Historian of environment, American West at Augustana College in Illinois. Researching mining, nuclear power, speed limits, gardens. Soccer! Opinions are my own."
3/4/16,@JulieThePH,Julie Golia,"We're having #histcomm meeting because it's time to put answers to salient questions that have been raised, says @JasonSteinhauer",705765456767016960,Twitter Web Client,1234,1386,1,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@pastpunditry,Nicole Hemmer,"RT @JulieThePH: We're having #histcomm meeting because it's time to put answers to salient questions that have been raised, says @JasonStei…",705765492187860992,TweetDeck,890,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@JulieThePH,Julie Golia,"What does a #histcomm graduate course look like? What would you learn? Topics: journalism, social media, editing, film, advocacy, what else?",705765771901796352,Twitter Web Client,1234,1386,1,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@pastpunditry,Nicole Hemmer,A summer institute on #histcomm? I’m down.,705765871084511232,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,"RT @JulieThePH: What does a #histcomm graduate course look like? What would you learn? Topics: journalism, social media, editing, film, adv…",705765935278379008,TweetDeck,890,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@AmandaMoniz1,Amanda Moniz,"First question for the #histcomm summit: What is the question, the problem?",705765945223077889,Twitter Web Client,622,607,0,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@JulieThePH,Julie Golia,"Another important #histcomm q, says @JasonSteinhauer: is this necessary? Is this covered by initiatives already in existence?",705765972557303808,Twitter Web Client,1234,1386,0,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@JulieThePH,Julie Golia,"RT @mille24c: ""Draw the importance of history"" #histcomm https://t.co/nJHswFXlV8",705766130045034499,Twitter Web Client,1234,1386,5,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@pastpunditry,Nicole Hemmer,".@JasonSteinhauer points out #histcomm is not just about new tech but new modes of knowledge. “Today’s Twitter is tomorrow’s MySpace.""",705766454948438016,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@JulieThePH,Julie Golia,"What does #histcomm mean technologically, philosophically. Rapid changes in how we communicate, what is authority, multiplicity of formats.",705766468030500864,Twitter Web Client,1234,1386,1,1,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@pastpunditry,Nicole Hemmer,"RT @JulieThePH: What does #histcomm mean technologically, philosophically. Rapid changes in how we communicate, what is authority, multipli…",705766498078486528,TweetDeck,890,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@AmandaMoniz1,Amanda Moniz,There are sea changes in communication today. Same was true in the 18th c. We are facing a recurring issue. #histcomm,705766656279187456,Twitter Web Client,622,607,1,2,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
